ActCost,Act Gate Count,sim Cost 0,sim Gate Count 0,sim Runtime 0,sim Transpile Time 0,sim Cost 1,sim Gate Count 1,sim Runtime 1,sim Transpile Time 1,sim Cost 2,sim Gate Count 2,sim Runtime 2,sim Transpile Time 2,sim Cost 3,sim Gate Count 3,sim Runtime 3,sim Transpile Time 3,Cost 0,Gate Count 0,Runtime 0,Transpile Time 0,Qubits 0,Cost 1,Gate Count 1,Runtime 1,Transpile Time 1,Qubits 1,Cost 2,Gate Count 2,Runtime 2,Transpile Time 2,Qubits 2,Cost 3,Gate Count 3,Runtime 3,Transpile Time 3,Qubits 3
20,15,60.0,44.0,0.1066171578672537,0.0120320320129394,14.0,10.0,0.1035625201725165,0.0120201110839843,14.0,10.0,0.0991365237048942,0.0160658359527587,14.0,10.0,0.0948826964007141,0.0275979042053222,60.0,44.0,0.0681664943695068,0.0081167221069335,"{'2': 11, '0': 10, '1': 6, '3': 6, '6': 5, '3,5': 2, '4': 1, '5': 1, '5,3': 1, '5,6': 1}",14.0,10.0,0.0822064876556396,0.0175342559814453,"{'1': 4, '0': 1, '2': 1, '3': 1, '3,1': 1, '4': 1, '5': 1}",14.0,10.0,0.0827076435089111,0.0200405120849609,"{'5': 4, '0': 1, '1': 1, '3': 1, '4': 1, '3,5': 1, '6': 1}",14.0,10.0,0.076744794845581,0.0285866260528564,"{'5': 4, '1': 1, '2': 1, '3': 1, '4': 1, '3,5': 1, '6': 1}"
20,16,40.0,36.0,0.1064271493701225,0.0060169696807861,15.0,11.0,0.1035041112481918,0.0120162963867187,13.0,9.0,0.0991019557978657,0.0120267868041992,13.0,9.0,0.0949758736264842,0.0291135311126709,40.0,36.0,0.0677351951599121,0.0060093402862548,"{'2': 10, '0': 8, '1': 6, '5': 6, '3': 3, '4': 1, '3,5': 1, '6': 1}",15.0,11.0,0.0821666717529296,0.0125336647033691,"{'3': 3, '5': 3, '0': 1, '1': 1, '4': 1, '3,5': 1, '6': 1}",13.0,9.0,0.0868036746978759,0.0240638256072998,"{'1': 3, '0': 1, '2': 1, '3': 1, '1,3': 1, '4': 1, '6': 1}",13.0,9.0,0.0798845291137695,0.0319888591766357,"{'1': 3, '0': 1, '2': 1, '3': 1, '1,3': 1, '4': 1, '6': 1}"
20,17,59.0,59.0,0.1049244074036329,0.0065124034881591,11.0,11.0,0.1032280449449743,0.007523775100708,11.0,11.0,0.0988241946955413,0.0125324726104736,11.0,11.0,0.0945812897153604,0.0245394706726074,59.0,59.0,0.0648064613342285,0.0085117816925048,"{6: 18, 4: 10, 5: 9, 1: 8, 3: 8, 2: 6}",11.0,11.0,0.0865631103515625,0.0120244026184082,"{1: 3, 5: 3, 6: 3, 2: 1, 3: 1}",11.0,11.0,0.0843143463134765,0.0200850963592529,"{2: 3, 3: 3, 6: 3, 0: 1, 5: 1}",11.0,11.0,0.0767090320587158,0.0285699367523193,"{2: 3, 3: 3, 4: 3, 1: 1, 6: 1}"
20,18,38.0,38.0,0.1061724775782202,0.0075266361236572,11.0,11.0,0.1033212356170081,0.0115759372711181,11.0,11.0,0.098894208327643,0.0155768394470214,11.0,11.0,0.094558863859358,0.023564338684082,38.0,38.0,0.0684051513671875,0.0055093765258789,"{4: 11, 1: 7, 6: 7, 2: 6, 3: 5, 0: 1, 5: 1}",11.0,11.0,0.0873122215270996,0.016559362411499,"{3: 3, 4: 3, 6: 2, 0: 1, 2: 1, 5: 1}",11.0,11.0,0.0837688446044921,0.01607346534729,"{3: 3, 6: 3, 2: 2, 0: 1, 1: 1, 4: 1}",11.0,11.0,0.0641791820526123,0.137486457824707,"{3: 3, 4: 3, 2: 2, 0: 1, 1: 1, 6: 1}"
20,19,41.0,41.0,0.1059169673373761,0.0040242671966552,9.0,9.0,0.1034602270993186,0.0125477313995361,9.0,9.0,0.098929476113621,0.0120384693145751,9.0,9.0,0.0945954695203641,0.0200841426849365,41.0,41.0,0.0702099800109863,0.0100665092468261,"{4: 16, 2: 6, 5: 6, 6: 5, 3: 4, 0: 3, 1: 1}",9.0,9.0,0.0820481777191162,0.0160202980041503,"{2: 3, 6: 2, 0: 1, 1: 1, 4: 1, 5: 1}",9.0,9.0,0.0855884552001953,0.020045518875122,"{2: 3, 4: 2, 1: 1, 3: 1, 5: 1, 6: 1}",9.0,9.0,0.088313341140747,0.0241296291351318,"{6: 3, 0: 2, 1: 1, 2: 1, 3: 1, 5: 1}"
20,20,56.0,56.0,0.1051353455702852,0.0080766677856445,9.0,9.0,0.1034041405269348,0.0101089477539062,9.0,9.0,0.0988873111178608,0.0102050304412841,9.0,9.0,0.0944682288322481,0.0145514011383056,56.0,56.0,0.0690715312957763,0.0070736408233642,"{2: 21, 3: 8, 1: 7, 4: 7, 5: 7, 6: 5, 0: 1}",9.0,9.0,0.0793919563293457,0.015500783920288,"{1: 2, 4: 2, 6: 2, 0: 1, 2: 1, 3: 1}",9.0,9.0,0.0933470726013183,0.0180518627166748,"{0: 2, 4: 2, 6: 2, 2: 1, 3: 1, 5: 1}",9.0,9.0,0.0807821750640869,0.0220451354980468,"{2: 2, 4: 2, 6: 2, 0: 1, 3: 1, 5: 1}"
21,3,85.0,17.0,0.1102531677727379,0.004014253616333,25.0,5.0,0.1044074774519166,0.0060350894927978,25.0,5.0,0.0999112041636625,0.0070250034332275,25.0,5.0,0.0956901657638578,0.0199828147888183,85.0,17.0,0.0696384906768798,0.0045132637023925,"{'3,5': 4, '5,6': 3, '1,3': 3, '1,2': 2, '5,3': 2, '2,1': 1, '6,5': 1, '3,1': 1}",25.0,5.0,0.0918235778808593,0.0080273151397705,"{'5,3': 2, '3,5': 1, '3,1': 1, '5,4': 1}",25.0,5.0,0.0862305164337158,0.0100185871124267,"{'5,3': 2, '3,5': 1, '3,1': 1, '5,6': 1}",25.0,5.0,0.0847640037536621,0.0160741806030273,"{'5,3': 2, '3,5': 1, '3,1': 1, '5,6': 1}"
21,5,91.0,27.0,0.1096170130808631,0.0092236995697021,28.0,12.0,0.1039815536075195,0.0127780437469482,28.0,12.0,0.0995028920184048,0.0145337581634521,28.0,12.0,0.0952724007638938,0.0270805358886718,91.0,27.0,0.0727176666259765,0.0101034641265869,"{'3': 5, '0,1': 4, '4': 3, '6': 3, '1,0': 2, '1,3': 2, '4,5': 2, '5,3': 2, '3,1': 1, '2,1': 1, '5,4': 1, '3,5': 1}",28.0,12.0,0.0857465267181396,0.0155463218688964,"{'0': 3, '2': 3, '1,3': 2, '3': 2, '3,1': 1, '5,4': 1}",28.0,12.0,0.0837743282318115,0.0170235633850097,"{'4': 3, '6': 3, '5,3': 2, '3': 2, '1,2': 1, '3,5': 1}",28.0,12.0,0.0842351913452148,0.0285785198211669,"{'4': 3, '6': 3, '5,3': 2, '3': 2, '1,2': 1, '3,5': 1}"
21,6,41.0,13.0,0.1088512165731063,0.0080254077911376,26.0,10.0,0.1039999444290048,0.0085058212280273,26.0,10.0,0.0996192383209376,0.0145208835601806,26.0,10.0,0.0952042080420697,0.0190434455871582,41.0,13.0,0.0676896572113037,0.0085060596466064,"{'0': 3, '0,1': 2, '3,5': 2, '6': 2, '1,0': 1, '3': 1, '5,3': 1, '5,4': 1}",26.0,10.0,0.1814672946929931,0.0125350952148437,"{'1': 3, '0': 2, '1,3': 2, '3,1': 1, '5': 1, '5,4': 1}",26.0,10.0,0.0800051689147949,0.0129957199096679,"{'5': 3, '4': 2, '5,3': 2, '1': 1, '1,2': 1, '3,5': 1}",26.0,10.0,0.0825686454772949,0.0200786590576171,"{'1': 3, '2': 2, '1,3': 2, '3,1': 1, '5': 1, '5,6': 1}"
21,7,87.0,27.0,0.1094277660940132,0.0085062980651855,24.0,12.0,0.103791528021268,0.0120267868041992,24.0,12.0,0.0993533097362791,0.0155410766601562,24.0,12.0,0.0950643303140472,0.0255446434020996,87.0,27.0,0.0679750442504882,0.008023977279663,"{'4': 5, '0': 3, '2': 3, '4,5': 3, '0,1': 2, '1,3': 2, '5,4': 2, '5,6': 2, '1,0': 1, '3,1': 1, '5,3': 1, '6': 1, '6,5': 1}",24.0,12.0,0.0810170173645019,0.0160391330718994,"{'4': 3, '6': 3, '3': 2, '1,2': 1, '5': 1, '3,5': 1, '5,3': 1}",24.0,12.0,0.0812263488769531,0.0135421752929687,"{'0': 3, '2': 3, '3': 2, '1': 1, '3,1': 1, '1,3': 1, '5,4': 1}",24.0,12.0,0.0837762355804443,0.0277750492095947,"{'4': 3, '6': 3, '3': 2, '1,0': 1, '5': 1, '3,5': 1, '5,3': 1}"
21,8,131.0,35.0,0.1106319156336779,0.0135495662689208,23.0,11.0,0.1038277084809878,0.0110640525817871,23.0,11.0,0.0993551550590092,0.0130853652954101,23.0,11.0,0.0952395565640768,0.030627965927124,116.0,32.0,0.0686914920806884,0.0120348930358886,"{'4': 5, '1,2': 4, '1': 3, '3,5': 3, '2,1': 2, '1,3': 2, '3,1': 2, '5,6': 2, '5,4': 2, '4,5': 2, '6,5': 1, '3': 1, '5': 1, '5,3': 1, '6': 1}",23.0,11.0,0.0843770503997802,0.012075662612915,"{'2': 3, '3': 2, '0,1': 1, '0': 1, '1,3': 1, '1': 1, '4': 1, '3,5': 1}",23.0,11.0,0.0842573642730712,0.0200679302215576,"{'0': 3, '3': 2, '2,1': 1, '2': 1, '1,3': 1, '1': 1, '4': 1, '3,5': 1}",23.0,11.0,0.0752317905426025,0.0316441059112548,"{'2': 3, '3': 2, '0,1': 1, '0': 1, '1,3': 1, '1': 1, '3,5': 1, '6': 1}"
21,9,84.0,36.0,0.1084655552629866,0.0120251178741455,23.0,11.0,0.1038392723270291,0.0115668773651123,23.0,11.0,0.0994115486846781,0.0155375003814697,23.0,11.0,0.0951922758412627,0.0285720825195312,84.0,36.0,0.0680868625640869,0.0080351829528808,"{'6': 9, '5': 7, '3': 5, '4': 3, '0,1': 2, '5,6': 2, '3,5': 2, '1,3': 2, '1,0': 1, '6,5': 1, '5,3': 1, '3,1': 1}",23.0,11.0,0.0896520614624023,0.0160858631134033,"{'1': 5, '0': 3, '3,1': 2, '1,3': 1}",23.0,11.0,0.08504319190979,0.02052903175354,"{'5': 5, '6': 3, '3,5': 2, '5,3': 1}",23.0,11.0,0.0819573402404785,0.0301542282104492,"{'5': 5, '6': 3, '3,5': 2, '5,3': 1}"
21,10,47.0,31.0,0.1073873962074734,0.0125565528869628,15.0,11.0,0.1034241348336069,0.0085387229919433,15.0,11.0,0.0990314755797976,0.0140340328216552,15.0,11.0,0.0947783610778866,0.0255970954895019,47.0,31.0,0.0632088184356689,0.0080454349517822,"{'2': 12, '6': 9, '3': 3, '4': 3, '4,5': 2, '5,4': 1, '5,3': 1}",15.0,11.0,0.0839340686798095,0.014017105102539,"{'0': 3, '1': 3, '3': 3, '2': 1, '3,1': 1}",15.0,11.0,0.0817387104034423,0.0185463428497314,"{'3': 3, '5': 3, '6': 3, '4': 1, '3,5': 1}",15.0,11.0,0.0797705650329589,0.0245769023895263,"{'3': 3, '5': 3, '6': 3, '4': 1, '3,5': 1}"
21,11,35.0,31.0,0.1066729879554295,0.0040268898010253,17.0,13.0,0.1032955392982355,0.0080189704895019,17.0,13.0,0.0989727620822629,0.0165529251098632,17.0,13.0,0.0946729096838811,0.0260837078094482,35.0,31.0,0.0688128471374511,0.0080180168151855,"{'3': 10, '5': 9, '6': 8, '0': 3, '6,5': 1}",17.0,13.0,0.0864717960357666,0.0127456188201904,"{'0': 3, '3': 3, '5': 3, '6': 3, '6,5': 1}",17.0,13.0,0.0887911319732666,0.0185184478759765,"{'3': 3, '4': 3, '5': 3, '6': 3, '3,5': 1}",17.0,13.0,0.1783177852630615,0.0267333984375,"{'0': 3, '1': 3, '2': 3, '3': 3, '3,1': 1}"
21,12,83.0,39.0,0.1080957574185225,0.0110647678375244,22.0,14.0,0.1034340262774169,0.0090651512145996,22.0,14.0,0.0991132887725525,0.0176877975463867,22.0,14.0,0.0948922448896534,0.0306453704833984,83.0,39.0,0.0675466060638427,0.0120851993560791,"{'6': 10, '3': 6, '0': 5, '2': 3, '0,1': 2, '4,5': 2, '5': 2, '3,5': 2, '1,0': 1, '5,4': 1, '4': 1, '5,6': 1, '5,3': 1, '3,1': 1, '1': 1}",22.0,14.0,0.0763478279113769,0.0140643119812011,"{'5': 4, '1': 3, '6': 3, '2': 1, '4': 1, '5,3': 1, '5,6': 1}",22.0,14.0,0.0847485065460205,0.0180704593658447,"{'1': 4, '2': 3, '5': 3, '0': 1, '1,3': 1, '1,2': 1, '4': 1}",22.0,14.0,0.0802674293518066,0.0321385860443115,"{'1': 4, '2': 3, '5': 3, '0': 1, '1,3': 1, '1,2': 1, '4': 1}"
21,13,29.0,25.0,0.1070225477569939,0.0040109157562255,16.0,12.0,0.1034575238753443,0.012526512145996,16.0,12.0,0.0990079994497497,0.0155491828918457,16.0,12.0,0.0947325358551575,0.0261404514312744,29.0,25.0,0.0693795680999755,0.0065124034881591,"{'2': 7, '3': 7, '1': 3, '6': 3, '4': 2, '0': 1, '3,5': 1, '5': 1}",16.0,12.0,0.0882644653320312,0.0125288963317871,"{'1': 3, '6': 3, '2': 2, '0': 1, '3,5': 1, '3': 1, '5': 1}",16.0,12.0,0.0782067775726318,0.0192747116088867,"{'0': 3, '6': 3, '5': 2, '1,3': 1, '1': 1, '3': 1, '4': 1}",16.0,12.0,0.0837795734405517,0.0240805149078369,"{'0': 3, '4': 3, '5': 2, '1,3': 1, '1': 1, '3': 1, '6': 1}"
21,14,44.0,44.0,0.1058225558924269,0.0075268745422363,18.0,18.0,0.1029352979643264,0.0125460624694824,18.0,18.0,0.0984508846092101,0.0140516757965087,18.0,18.0,0.0941741489367223,0.0245876312255859,44.0,44.0,0.0656201839447021,0.0085451602935791,"{2: 13, 3: 11, 4: 6, 0: 4, 5: 4, 1: 3, 6: 3}",18.0,18.0,0.0870954990386962,0.01605224609375,"{0: 3, 1: 3, 2: 3, 5: 3, 6: 3, 3: 2, 4: 1}",18.0,18.0,0.0836999416351318,0.0200598239898681,"{0: 3, 1: 3, 3: 3, 5: 3, 6: 3, 2: 2, 4: 1}",18.0,18.0,0.0837869644165039,0.024587869644165,"{1: 3, 2: 3, 3: 3, 4: 3, 5: 3, 0: 2, 6: 1}"
21,15,35.0,35.0,0.1063586760230428,0.0080151557922363,11.0,11.0,0.1033094359979085,0.0110628604888916,11.0,11.0,0.0988126966466324,0.0120325088500976,11.0,11.0,0.0945133870745939,0.0215868949890136,35.0,35.0,0.0716314315795898,0.006526231765747,"{0: 12, 4: 8, 1: 6, 2: 5, 6: 4}",11.0,11.0,0.0813190937042236,0.0160422325134277,"{1: 3, 6: 3, 2: 2, 4: 2, 0: 1}",11.0,11.0,0.0837113857269287,0.0180706977844238,"{2: 3, 3: 3, 0: 2, 5: 2, 1: 1}",11.0,11.0,0.0847940444946289,0.0210638046264648,"{2: 3, 3: 3, 0: 2, 5: 2, 1: 1}"
21,16,61.0,45.0,0.1064674718708328,0.0080592632293701,14.0,10.0,0.1035172846439051,0.0100531578063964,14.0,10.0,0.0991362166516091,0.0160524845123291,14.0,10.0,0.0948375211861409,0.0256335735321044,61.0,45.0,0.0677258968353271,0.0128052234649658,"{'1': 16, '2': 15, '6': 5, '3': 3, '5,6': 2, '0': 1, '6,5': 1, '5,4': 1, '5': 1}",14.0,10.0,0.084869384765625,0.0160341262817382,"{'2': 3, '4': 2, '0': 1, '1,3': 1, '1': 1, '5': 1, '6': 1}",14.0,10.0,0.0827252864837646,0.0200471878051757,"{'4': 3, '2': 2, '0': 1, '1': 1, '5,3': 1, '5': 1, '6': 1}",14.0,10.0,0.0756881237030029,0.0216095447540283,"{'0': 3, '6': 2, '2': 1, '1,3': 1, '1': 1, '4': 1, '5': 1}"
21,17,33.0,33.0,0.1064298142124361,0.0060365200042724,16.0,16.0,0.102994154022315,0.010033369064331,16.0,16.0,0.0985329451226027,0.0125479698181152,16.0,16.0,0.0942678281271001,0.0235891342163085,33.0,33.0,0.178964614868164,0.0080206394195556,"{3: 11, 4: 7, 2: 4, 6: 4, 0: 3, 1: 3, 5: 1}",16.0,16.0,0.0739250183105468,0.0155458450317382,"{0: 3, 2: 3, 3: 3, 6: 3, 4: 2, 1: 1, 5: 1}",16.0,16.0,0.0872554779052734,0.0165765285491943,"{0: 3, 3: 3, 4: 3, 6: 3, 2: 2, 1: 1, 5: 1}",16.0,16.0,0.084806203842163,0.0220887660980224,"{0: 3, 3: 3, 4: 3, 6: 3, 2: 2, 1: 1, 5: 1}"
21,18,40.0,40.0,0.1060558900195347,0.0075290203094482,9.0,9.0,0.1034022433762803,0.0100264549255371,9.0,9.0,0.0989309455829141,0.0121023654937744,9.0,9.0,0.0945957985060267,0.0200984477996826,40.0,40.0,0.0648543834686279,0.0055298805236816,"{2: 22, 0: 7, 1: 6, 3: 2, 4: 1, 5: 1, 6: 1}",9.0,9.0,0.0822701454162597,0.0146999359130859,"{2: 3, 3: 2, 1: 1, 4: 1, 5: 1, 6: 1}",9.0,9.0,0.083726167678833,0.0200538635253906,"{2: 3, 1: 2, 0: 1, 3: 1, 4: 1, 6: 1}",9.0,9.0,0.0842194557189941,0.023324966430664,"{2: 3, 1: 2, 0: 1, 3: 1, 4: 1, 6: 1}"
21,19,51.0,51.0,0.1054259920028422,0.0080349445343017,10.0,10.0,0.1032863496905057,0.0075230598449707,10.0,10.0,0.0989053474953423,0.0135252475738525,10.0,10.0,0.0945826415595966,0.0220623016357421,51.0,51.0,0.0663089752197265,0.0035059452056884,"{1: 15, 4: 10, 0: 7, 2: 7, 6: 7, 5: 5}",10.0,10.0,0.0851368904113769,0.0160450935363769,"{1: 3, 4: 3, 5: 2, 6: 2}",10.0,10.0,0.0841636657714843,0.0140557289123535,"{1: 3, 2: 3, 0: 2, 5: 2}",10.0,10.0,0.0808122158050537,0.0226328372955322,"{1: 3, 2: 3, 0: 2, 5: 2}"
21,20,46.0,46.0,0.1056969212280191,0.0071358680725097,10.0,10.0,0.1033440921573914,0.0100338459014892,10.0,10.0,0.0988828613253016,0.012547492980957,10.0,10.0,0.0945016836711181,0.0185420513153076,46.0,46.0,0.0686087608337402,0.0055458545684814,"{5: 14, 1: 8, 3: 7, 4: 6, 0: 5, 6: 5, 2: 1}",10.0,10.0,0.077481985092163,0.015254259109497,"{0: 3, 3: 2, 6: 2, 1: 1, 2: 1, 4: 1}",10.0,10.0,0.0861234664916992,0.0190396308898925,"{6: 3, 0: 2, 3: 2, 1: 1, 2: 1, 4: 1}",10.0,10.0,0.082209825515747,0.0220754146575927,"{2: 3, 3: 2, 4: 2, 0: 1, 5: 1, 6: 1}"
21,21,53.0,53.0,0.1052630174657262,0.0060203075408935,11.0,11.0,0.1032468574417822,0.0083417892456054,11.0,11.0,0.0988246936571296,0.0125541687011718,11.0,11.0,0.0942937507631288,0.0120365619659423,53.0,53.0,0.0678184032440185,0.0060164928436279,"{1: 13, 2: 7, 3: 7, 4: 7, 5: 7, 6: 7, 0: 5}",11.0,11.0,0.0806591510772705,0.0145308971405029,"{0: 2, 3: 2, 4: 2, 5: 2, 6: 2, 1: 1}",11.0,11.0,0.0807411670684814,0.0140590667724609,"{1: 2, 3: 2, 4: 2, 5: 2, 6: 2, 0: 1}",11.0,11.0,0.0801723003387451,0.0200393199920654,"{1: 2, 3: 2, 4: 2, 5: 2, 6: 2, 2: 1}"
22,2,90.0,18.0,0.1103678800547,0.0040266513824462,30.0,6.0,0.1044408425456995,0.0025103092193603,30.0,6.0,0.1000485067944585,0.0080196857452392,30.0,6.0,0.0957469930184804,0.0174782276153564,90.0,18.0,0.169940710067749,0.0045313835144042,"{'0,1': 3, '1,0': 3, '1,3': 2, '1,2': 2, '4,5': 2, '5,3': 2, '3,1': 1, '2,1': 1, '5,4': 1, '3,5': 1}",30.0,6.0,0.0820579528808593,0.0080077648162841,"{'1,2': 2, '5,3': 2, '2,1': 1, '3,5': 1}",30.0,6.0,0.0827062129974365,0.0075249671936035,"{'1,3': 2, '5,4': 2, '3,1': 1, '4,5': 1}",30.0,6.0,0.0877497196197509,0.0155575275421142,"{'1,3': 2, '5,6': 2, '3,1': 1, '6,5': 1}"
22,4,56.0,12.0,0.1096065954937784,0.008289098739624,26.0,6.0,0.1043029721531633,0.0040268898010253,26.0,6.0,0.0998651925157246,0.0075602531433105,26.0,6.0,0.0956218050232386,0.0195462703704834,56.0,12.0,0.0722391605377197,0.0051946640014648,"{'1,2': 2, '3,1': 2, '3,5': 2, '4,5': 2, '2,1': 1, '4': 1, '5,3': 1, '5,4': 1}",26.0,6.0,0.0837152004241943,0.0080242156982421,"{'2,1': 2, '2': 1, '1,3': 1, '1,2': 1, '5,3': 1}",26.0,6.0,0.0847506523132324,0.0096416473388671,"{'2,1': 2, '2': 1, '1,3': 1, '1,2': 1, '5,3': 1}",26.0,6.0,0.0832645893096923,0.0190799236297607,"{'4,5': 2, '4': 1, '5,3': 1, '1,3': 1, '5,4': 1}"
22,5,89.0,25.0,0.1096830300601082,0.0070223808288574,23.0,7.0,0.1041521202732172,0.0075149536132812,23.0,7.0,0.0997587756326108,0.0129804611206054,23.0,7.0,0.0954360093828269,0.021514892578125,89.0,25.0,0.0715224742889404,0.0083863735198974,"{'2': 6, '3,5': 4, '6': 3, '0,1': 2, '5,3': 2, '3,1': 2, '1,3': 2, '4,5': 2, '1,0': 1, '5,4': 1}",23.0,7.0,0.0832931995391845,0.0090558528900146,"{'1': 3, '5,6': 2, '3,5': 1, '6,5': 1}",23.0,7.0,0.0819849967956543,0.0143234729766845,"{'5': 3, '1,2': 2, '3,1': 1, '2,1': 1}",23.0,7.0,0.0821452140808105,0.0235712528228759,"{'5': 3, '1,0': 2, '3,1': 1, '0,1': 1}"
22,6,62.0,22.0,0.1088560799024797,0.0085258483886718,29.0,13.0,0.1039059771147,0.0120277404785156,29.0,13.0,0.0994790320717505,0.0160322189331054,29.0,13.0,0.0952377665367885,0.0281105041503906,62.0,22.0,0.0673706531524658,0.0100362300872802,"{'4': 5, '0': 3, '4,5': 3, '6': 3, '1,3': 2, '3,5': 2, '3,1': 1, '5': 1, '5,4': 1, '5,3': 1}",29.0,13.0,0.084928274154663,0.0120353698730468,"{'1': 3, '3': 3, '6': 3, '4,5': 2, '5,3': 1, '5,4': 1}",29.0,13.0,0.0807492733001709,0.0160837173461914,"{'0': 3, '3': 3, '5': 3, '2,1': 2, '1,3': 1, '1,2': 1}",29.0,13.0,0.0807881355285644,0.0286033153533935,"{'1': 3, '3': 3, '6': 3, '4,5': 2, '5,3': 1, '5,4': 1}"
22,7,50.0,26.0,0.1079202597860809,0.008023977279663,30.0,18.0,0.1033493477894849,0.0080153942108154,30.0,18.0,0.0990376080424935,0.0170292854309082,30.0,18.0,0.0947843729125062,0.0285871028900146,50.0,26.0,0.0662600994110107,0.0082147121429443,"{'2': 8, '0': 3, '1': 3, '3': 3, '5': 3, '1,2': 2, '1,3': 2, '2,1': 1, '3,1': 1}",30.0,18.0,0.0858969688415527,0.0120394229888916,"{'0': 3, '1': 3, '2': 3, '3': 3, '5': 3, '3,1': 2, '1,3': 1}",30.0,18.0,0.0851771831512451,0.0140995979309082,"{'1': 3, '3': 3, '4': 3, '5': 3, '6': 3, '3,5': 2, '5,3': 1}",30.0,18.0,0.0801713466644287,0.0260815620422363,"{'1': 3, '3': 3, '4': 3, '5': 3, '6': 3, '3,5': 2, '5,3': 1}"
22,8,53.0,29.0,0.1077917763926721,0.010045051574707,24.0,12.0,0.1037569954928808,0.0105252265930175,24.0,12.0,0.0993194790439721,0.0140700340270996,24.0,12.0,0.0950185135774318,0.0235524177551269,53.0,29.0,0.0712268352508544,0.008028507232666,"{'2': 8, '0': 6, '4': 5, '5': 3, '3,5': 2, '1,3': 2, '5,3': 1, '3,1': 1, '3': 1}",24.0,12.0,0.0885186195373535,0.0156173706054687,"{'4': 3, '5': 3, '2': 2, '1,3': 2, '3,1': 1, '3': 1}",24.0,12.0,0.0796859264373779,0.0176022052764892,"{'0': 3, '1': 3, '5,3': 2, '6': 2, '3,5': 1, '3': 1}",24.0,12.0,0.1778070926666259,0.0275487899780273,"{'5': 3, '6': 3, '2': 2, '1,3': 2, '3,1': 1, '3': 1}"
22,9,76.0,28.0,0.1088398772417025,0.0080139636993408,24.0,12.0,0.1037457332170301,0.0100355148315429,24.0,12.0,0.0993419871463903,0.0150487422943115,24.0,12.0,0.0951554977242559,0.0295088291168212,61.0,25.0,0.0657336711883544,0.0080373287200927,"{'4': 9, '2': 5, '4,5': 3, '3,5': 2, '0': 1, '5,3': 1, '1,3': 1, '3': 1, '5,4': 1, '5,6': 1}",24.0,12.0,0.0843055248260498,0.0160398483276367,"{'0': 5, '2': 2, '1,3': 1, '0,1': 1, '5,4': 1, '4': 1, '6': 1}",24.0,12.0,0.0852434635162353,0.0160627365112304,"{'0': 5, '2': 2, '1,3': 1, '0,1': 1, '5,4': 1, '4': 1, '6': 1}",24.0,12.0,0.0800790786743164,0.0315840244293212,"{'2': 5, '0': 2, '1,3': 1, '2,1': 1, '4': 1, '5,6': 1, '6': 1}"
22,10,45.0,29.0,0.1074918222628304,0.0120253562927246,24.0,20.0,0.1029682488230116,0.0115392208099365,24.0,20.0,0.0985412599153071,0.0155417919158935,24.0,20.0,0.0942478282204409,0.0253517627716064,45.0,29.0,0.0830380916595459,0.0115547180175781,"{'0': 9, '1': 3, '2': 3, '3': 3, '5': 3, '6': 3, '0,1': 2, '1,0': 1, '3,1': 1, '4': 1}",24.0,20.0,0.0830829143524169,0.0167088508605957,"{'0': 3, '1': 3, '2': 3, '3': 3, '4': 3, '5': 3, '1,3': 1, '6': 1}",24.0,20.0,0.0854206085205078,0.0195562839508056,"{'1': 3, '2': 3, '3': 3, '4': 3, '5': 3, '6': 3, '0': 1, '5,3': 1}",24.0,20.0,0.0802817344665527,0.0261023044586181,"{'0': 3, '1': 3, '3': 3, '4': 3, '5': 3, '6': 3, '2': 1, '5,3': 1}"
22,11,33.0,33.0,0.1064294578113016,0.0060210227966308,9.0,9.0,0.1033789018435168,0.0090115070343017,9.0,9.0,0.098999347185269,0.0150766372680664,9.0,9.0,0.0945612495283563,0.0185961723327636,33.0,33.0,0.0663409233093261,0.0035064220428466,"{5: 15, 4: 9, 0: 6, 1: 3}",9.0,9.0,0.0915617942810058,0.0160727500915527,"{1: 3, 4: 3, 5: 3}",9.0,9.0,0.0866363048553466,0.0134704113006591,"{0: 3, 1: 3, 2: 3}",9.0,9.0,0.0887184143066406,0.0195934772491455,"{4: 3, 5: 3, 6: 3}"
22,12,45.0,21.0,0.1082926262572349,0.01153564453125,25.0,13.0,0.1036879329161814,0.0100581645965576,25.0,13.0,0.0992147982861988,0.0120542049407958,25.0,13.0,0.0950306227298916,0.0266149044036865,45.0,21.0,0.0708138942718505,0.0116341114044189,"{'6': 7, '0,1': 2, '0': 2, '2': 2, '3,1': 2, '1,0': 1, '1,3': 1, '1': 1, '3': 1, '4': 1, '5': 1}",25.0,13.0,0.0989477634429931,0.0160832405090332,"{'0': 2, '1,3': 2, '4': 2, '6': 2, '2': 1, '3,1': 1, '1': 1, '3': 1, '5': 1}",25.0,13.0,0.0862135887145996,0.0195887088775634,"{'0': 2, '1,3': 2, '4': 2, '6': 2, '2': 1, '3,1': 1, '1': 1, '3': 1, '5': 1}",25.0,13.0,0.088226318359375,0.0230917930603027,"{'2': 2, '1,3': 2, '4': 2, '6': 2, '0': 1, '3,1': 1, '1': 1, '3': 1, '5': 1}"
